PE FL                   SPECTRUM    ASCII       PEDS        1.60        
  -1
STD1A#01.TXT
07/12/10
13:48:37.00
07/12/10
13:51:32.00


495.000000
1









LS50-B
350.00
4.50
4.50
SCAN
1
20
100
100
0
100
0
1
0
1
7
ON
405 350 NORM
1 0 0
#HDR
-1
-1
#GR
NM

0.00002384185791015625
0.0
405.000000
0.500000
181
8
106.949666
27.150000
#DATA
405.000000	27.150000  
405.500000	32.344666  
406.000000	33.378666  
406.500000	34.419333  
407.000000	36.531333  
407.500000	37.647666  
408.000000	38.137000  
408.500000	39.177000  
409.000000	40.735666  
409.500000	41.381333  
410.000000	44.251333  
410.500000	44.126333  
411.000000	46.980666  
411.500000	49.081666  
412.000000	50.274333  
412.500000	50.109666  
413.000000	52.231666  
413.500000	53.039666  
414.000000	54.519000  
414.500000	56.220333  
415.000000	57.719333  
415.500000	59.514333  
416.000000	58.745000  
416.500000	60.094666  
417.000000	61.840666  
417.500000	62.168666  
418.000000	66.049333  
418.500000	65.245000  
419.000000	65.799000  
419.500000	66.943333  
420.000000	69.136000  
420.500000	70.924666  
421.000000	73.834000  
421.500000	74.385666  
422.000000	74.173333  
422.500000	75.530666  
423.000000	76.429666  
423.500000	76.132000  
424.000000	77.890666  
424.500000	79.368666  
425.000000	79.427333  
425.500000	82.028333  
426.000000	83.878333  
426.500000	83.813666  
427.000000	85.506666  
427.500000	86.502333  
428.000000	88.937333  
428.500000	88.995333  
429.000000	89.514999  
429.500000	90.556666  
430.000000	91.706333  
430.500000	93.578999  
431.000000	94.012999  
431.500000	94.210333  
432.000000	96.442000  
432.500000	96.627333  
433.000000	98.962333  
433.500000	98.847666  
434.000000	100.568333 
434.500000	100.449333 
435.000000	99.916000  
435.500000	99.718999  
436.000000	100.886333 
436.500000	101.445333 
437.000000	102.642666 
437.500000	104.229666 
438.000000	103.111333 
438.500000	104.758000 
439.000000	103.158333 
439.500000	103.942666 
440.000000	105.371000 
440.500000	105.863333 
441.000000	103.679666 
441.500000	104.090000 
442.000000	104.654000 
442.500000	105.226333 
443.000000	104.804333 
443.500000	105.810333 
444.000000	104.758000 
444.500000	103.883000 
445.000000	105.361666 
445.500000	105.015000 
446.000000	105.059333 
446.500000	105.349333 
447.000000	103.987000 
447.500000	105.438666 
448.000000	104.196666 
448.500000	105.098000 
449.000000	104.723333 
449.500000	106.667333 
450.000000	106.949666 
450.500000	104.754666 
451.000000	105.082666 
451.500000	105.300000 
452.000000	105.213000 
452.500000	104.781000 
453.000000	104.538666 
453.500000	105.132666 
454.000000	105.169666 
454.500000	104.057000 
455.000000	106.385333 
455.500000	104.079666 
456.000000	104.401333 
456.500000	102.181333 
457.000000	103.441666 
457.500000	101.797000 
458.000000	102.871666 
458.500000	102.388666 
459.000000	100.419000 
459.500000	101.161666 
460.000000	98.611333  
460.500000	98.429333  
461.000000	98.576000  
461.500000	98.340999  
462.000000	98.467333  
462.500000	95.149000  
463.000000	94.711000  
463.500000	95.274333  
464.000000	94.884333  
464.500000	93.621333  
465.000000	92.465666  
465.500000	92.115333  
466.000000	91.308666  
466.500000	89.539000  
467.000000	88.281000  
467.500000	86.136333  
468.000000	86.161999  
468.500000	86.817333  
469.000000	85.957666  
469.500000	84.067000  
470.000000	86.211999  
470.500000	83.683333  
471.000000	82.568666  
471.500000	82.705333  
472.000000	81.260333  
472.500000	78.752333  
473.000000	76.675333  
473.500000	77.952999  
474.000000	77.506999  
474.500000	76.164000  
475.000000	75.646000  
475.500000	76.437000  
476.000000	74.570333  
476.500000	72.879000  
477.000000	72.802666  
477.500000	71.052000  
478.000000	70.213666  
478.500000	69.605333  
479.000000	69.989666  
479.500000	68.780000  
480.000000	68.342333  
480.500000	67.684666  
481.000000	67.277000  
481.500000	67.048333  
482.000000	65.312999  
482.500000	64.509000  
483.000000	63.505666  
483.500000	62.183666  
484.000000	62.044999  
484.500000	62.027333  
485.000000	61.799000  
485.500000	60.528000  
486.000000	59.342000  
486.500000	59.125000  
487.000000	57.748000  
487.500000	57.446666  
488.000000	57.742666  
488.500000	56.275000  
489.000000	55.492333  
489.500000	54.409333  
490.000000	53.832666  
490.500000	53.263333  
491.000000	52.457333  
491.500000	52.140000  
492.000000	49.784333  
492.500000	49.623000  
493.000000	48.338000  
493.500000	47.303999  
494.000000	47.162666  
494.500000	46.412333  
495.000000	45.256333  

